Ref ID,locus,Control,Treated,FPKM_Control,FPKM_U1,log2FC U1 Vs C,test_stat,p_value,q_value,Gene Symbol
NM_001039538,chr2:209424046-209734110,NHHW161152,U1,0.97697,3.76538,1.946,17.039,0.000,0.000,MAP2
NM_001039547,chr3:142157526-142225607,NHHW161152,U1,1.01138,3.18647,1.656,19.326,0.000,0.000,GK5
NM_001039550,chr2:219279317-219286900,NHHW161152,U1,47.5382,23.2738,-1.030,-22.371,0.000,0.000,DNAJB2
NM_001039569,chr2:223755329-223837602,NHHW161152,U1,0.357502,0.638539,0.837,3.273,0.001,0.001,AP1S3
NM_001039570,chr22:29073077-29168333,NHHW161152,U1,6.78053,15.3783,1.181,21.537,0.000,0.000,KREMEN1
NM_001039573,chr17:77088642-77217099,NHHW161152,U1,13.5669,11.3012,-0.264,-4.987,0.000,0.000,SEC14L1
NM_001039574,chr1:110210713-110234052,NHHW161152,U1,8.49303,1.21796,-2.802,-24.621,0.000,0.000,KCNC4
NM_001039577,chr1:1385710-1399338,NHHW161152,U1,51.3568,59.3518,0.209,5.726,0.000,0.000,CCNL2
NM_001039580,chr4:155342659-155376970,NHHW161152,U1,1.02353,1.68146,0.716,6.322,0.000,0.000,MAP9
NM_001039583,chr22:38057254-38075701,NHHW161152,U1,7.13411,3.60833,-0.983,-8.704,0.000,0.000,PICK1
NM_001039589,chr1:43969980-43973371,NHHW161152,U1,6.90169,4.89709,-0.495,-5.172,0.000,0.000,DPH2
NM_001039590,chrX:41085634-41236579,NHHW161152,U1,9.01152,9.37814,0.058,1.337,0.028,0.035,USP9X
NM_001039614,chr15:73735430-73752370,NHHW161152,U1,3.13872,0.231031,-3.764,-17.217,0.000,0.000,C15orf59
NM_001039618,chr11:85657563-85665138,NHHW161152,U1,6.04428,11.6963,0.952,18.854,0.000,0.000,CREBZF
NM_001039649,chr13:19823483-19863636,NHHW161152,U1,3.9293,5.34799,0.445,3.733,0.000,0.000,ZMYM5
NM_001039659,chr11:71998911-72112776,NHHW161152,U1,1.03209,1.74574,0.758,3.061,0.001,0.001,IL18BP
NM_001039661,chr11:126283086-126294933,NHHW161152,U1,2.53937,3.25251,0.357,2.026,0.017,0.021,TIRAP
NM_001039664,chr1:6461153-6520061,NHHW161152,U1,11.2605,2.31455,-2.282,-16.855,0.000,0.000,TNFRSF25
NM_001039667,chr19:8364126-8374375,NHHW161152,U1,70.2539,11.0509,-2.668,-41.364,0.000,0.000,ANGPTL4
NM_001039670,chr12:6539527-6556083,NHHW161152,U1,20.739,29.4548,0.506,11.143,0.000,0.000,IFFO1
NM_001039671,chr19:38303559-38315966,NHHW161152,U1,30.3701,25.6412,-0.244,-5.863,0.000,0.000,YIF1B
NM_001039675,chr15:90930179-90954093,NHHW161152,U1,37.1264,32.2739,-0.202,-5.024,0.000,0.000,UNC45A
NM_001039690,chr16:69105563-69132590,NHHW161152,U1,24.7588,33.233,0.425,9.711,0.000,0.000,CHTF8
NM_001039693,chr2:199928910-199964124,NHHW161152,U1,1.09149,1.74567,0.677,5.259,0.000,0.000,TYW5
NM_001039697,chr9:15422783-15461629,NHHW161152,U1,10.0407,9.07646,-0.146,-2.334,0.007,0.009,SNAPC3
NM_001039703,chr1:146066317-146144804,NHHW161152,U1,0.776497,1.28266,0.724,6.998,0.000,0.000,NBPF10
NM_001039706,chr7:90245173-90311063,NHHW161152,U1,1.35175,0.999293,-0.436,-2.665,0.002,0.002,CFAP69
NM_001039707,chr9:136401921-136423761,NHHW161152,U1,15.3821,12.422,-0.308,-4.517,0.000,0.000,SDCCAG3
NM_001039753,chr2:54725011-54972020,NHHW161152,U1,0.0736359,0.554573,2.913,8.865,0.000,0.000,EML6
NM_001039792,chr9:35906191-35907141,NHHW161152,U1,3.79823,7.54124,0.989,5.650,0.000,0.000,HRCT1
NM_001039802,chr1:22052626-22092943,NHHW161152,U1,108.185,128.188,0.245,6.304,0.000,0.000,CDC42
NM_001039803,chr9:87966443-87974780,NHHW161152,U1,3.2773,2.43627,-0.428,-3.089,0.000,0.001,CDK20
NM_001039840,chrX:73563147-73687109,NHHW161152,U1,1.05071,2.22504,1.082,9.830,0.000,0.000,CHIC1
NM_001039842,chr17:81665035-81666637,NHHW161152,U1,33.3632,22.832,-0.547,-6.083,0.000,0.000,OXLD1
NM_001039847,chr19:1103925-1106789,NHHW161152,U1,662.029,326.1,-1.022,-27.135,0.000,0.000,GPX4
NM_001039877,chr19:46719510-46758575,NHHW161152,U1,33.8478,15.8767,-1.092,-22.139,0.000,0.000,STRN4
NM_001039885,chr19:46719510-46758575,NHHW161152,U1,13.4318,6.8261,-0.977,-14.671,0.000,0.000,FKRP
NM_001039886,chr19:52527655-52556050,NHHW161152,U1,0.539148,0.776234,0.526,2.179,0.012,0.015,ZNF808
NM_001039888,chr1:145959440-145964582,NHHW161152,U1,1.06711,1.41064,0.403,2.503,0.004,0.006,ANKRD34A
NM_001039891,chrX:46497724-46545457,NHHW161152,U1,0.51389,0.795989,0.631,2.928,0.001,0.002,ZNF674
NM_001039937,chr13:51341031-51453139,NHHW161152,U1,2.8532,3.39385,0.250,2.860,0.000,0.001,INTS6
NM_001039960,chr12:51352048-51515763,NHHW161152,U1,0.661187,1.23919,0.906,2.696,0.002,0.002,SLC4A8
NM_001039966,chr7:996985-1138257,NHHW161152,U1,11.0282,3.94713,-1.482,-16.470,0.000,0.000,GPER1
NM_001039999,chr17:18950675-19047023,NHHW161152,U1,5.56538,0.992302,-2.488,-15.833,0.000,0.000,FAM83G
NM_001040002,chr17:43640389-43661894,NHHW161152,U1,0.557166,0,0.000,0.000,0.000,0.000,MEOX1
NM_001040006,chr5:146447309-146511506,NHHW161152,U1,6.67719,9.36522,0.488,7.435,0.000,0.000,TCERG1
NM_001040011,chr9:128255828-128288989,NHHW161152,U1,40.8183,62.5663,0.616,9.159,0.000,0.000,SWI5
NM_001040020,chr7:121348850-121396368,NHHW161152,U1,42.1339,37.6392,-0.163,-3.429,0.000,0.000,FAM3C
NM_001040022,chr20:1894166-1939894,NHHW161152,U1,16.6638,11.0495,-0.593,-10.798,0.000,0.000,SIRPA
NM_001040025,chr17:81681193-81683924,NHHW161152,U1,24.9829,11.5969,-1.107,-13.158,0.000,0.000,ARL16
NM_001040056,chr16:30114104-30123309,NHHW161152,U1,88.2642,37.6348,-1.230,-26.514,0.000,0.000,MAPK3
NM_001040057,chr7:92560757-92590394,NHHW161152,U1,7.45692,6.20157,-0.266,-2.915,0.000,0.001,FAM133B
NM_001040059,chr17:7579486-7590170,NHHW161152,U1,67.0463,61.312,-0.129,-2.846,0.000,0.000,CD68
NM_001040061,chr3:138947233-138953988,NHHW161152,U1,2.75614,7.73567,1.489,18.148,0.000,0.000,FOXL2NB
NM_001040092,chr8:119557076-119638866,NHHW161152,U1,129.719,102.075,-0.346,-12.112,0.000,0.000,ENPP2
NM_001040097,chr7:100612101-100615377,NHHW161152,U1,36.315,9.78487,-1.892,-20.706,0.000,0.000,MOSPD3
NM_001040107,chr12:110614026-110689812,NHHW161152,U1,3.77862,1.93148,-0.968,-5.624,0.000,0.000,HVCN1
NM_001040108,chr14:75013763-75051532,NHHW161152,U1,1.29961,2.24801,0.791,8.244,0.000,0.000,MLH3
NM_001040110,chr7:129611701-129757082,NHHW161152,U1,3.88057,2.52156,-0.622,-5.850,0.000,0.000,NRF1
NM_001040118,chr11:72685068-72752389,NHHW161152,U1,28.5239,25.5017,-0.162,-4.479,0.000,0.000,ARAP1
NM_001040125,chr1:19312245-19332428,NHHW161152,U1,17.6344,4.12284,-2.097,-20.648,0.000,0.000,PQLC2
NM_001040134,chr19:708952-748330,NHHW161152,U1,3.39701,2.64527,-0.361,-2.965,0.001,0.001,PALM
NM_001040135,chr7:152759748-152855379,NHHW161152,U1,1.26666,1.86943,0.562,2.858,0.002,0.002,ACTR3B
NM_001040138,chr16:66552562-66579135,NHHW161152,U1,42.1869,24.3312,-0.794,-9.149,0.000,0.000,CKLF
NM_001040142,chr2:165239401-165392310,NHHW161152,U1,0.123711,0.285088,1.204,4.337,0.000,0.000,SCN2A
NM_001040147,chr18:63753046-63805376,NHHW161152,U1,1.49611,0.892409,-0.745,-3.225,0.001,0.001,SERPINB7
NM_001040157,chr4:174236658-174333380,NHHW161152,U1,1.28484,3.09515,1.268,10.390,0.000,0.000,CEP44
NM_001040158,chr5:135027733-135399887,NHHW161152,U1,78.207,30.2614,-1.370,-29.613,0.000,0.000,H2AFY
NM_001040160,chr16:634426-636366,NHHW161152,U1,86.5652,44.9282,-0.946,-15.356,0.000,0.000,METTL26
NM_001040167,chr7:2512528-2529176,NHHW161152,U1,5.46783,2.2397,-1.288,-9.394,0.000,0.000,LFNG
NM_001040177,chr10:4826176-4848059,NHHW161152,U1,1.71807,0.896105,-0.939,-3.364,0.000,0.001,AKR1E2
NM_001040181,chr3:98515472-98523066,NHHW161152,U1,24.0486,16.4288,-0.550,-9.266,0.000,0.000,CLDND1
NM_001040192,chr21:33488054-33491723,NHHW161152,U1,0.371911,0.994881,1.420,3.458,0.001,0.001,DNAJC28
NM_001040194,chr1:11736084-11750771,NHHW161152,U1,77.853,28.9348,-1.428,-24.499,0.000,0.000,AGTRAP
NM_001040202,chr4:78917939-78939428,NHHW161152,U1,2.03937,5.17027,1.342,13.183,0.000,0.000,PAQR3
NM_001040217,chr1:150996824-151008378,NHHW161152,U1,2.54114,4.44086,0.805,6.209,0.000,0.000,FAM63A
NM_001040260,chr4:150078273-150257456,NHHW161152,U1,2.11447,0.625384,-1.757,-10.369,0.000,0.000,DCLK2
NM_001040272,chr9:18474080-18910949,NHHW161152,U1,0.298773,24.0991,6.334,20.846,0.000,0.000,ADAMTSL1
NM_001040273,chr10:70137980-70146740,NHHW161152,U1,3.00724,3.52241,0.228,2.174,0.009,0.012,TYSND1
NM_001040280,chr6:14117255-14136917,NHHW161152,U1,4.23827,4.78297,0.174,1.620,0.048,0.057,CD83
NM_001040284,chr16:50152917-50235308,NHHW161152,U1,1.39645,2.26866,0.700,7.632,0.000,0.000,PAPD5
NM_001040402,chr4:51842999-51916837,NHHW161152,U1,6.22073,8.36691,0.428,6.742,0.000,0.000,DCUN1D4
NM_001040425,chr19:35742526-35745442,NHHW161152,U1,10.2292,4.50607,-1.183,-6.480,0.000,0.000,U2AF1L4
NM_001040427,chr16:1809102-1827194,NHHW161152,U1,37.2525,6.69238,-2.477,-28.038,0.000,0.000,HAGH
NM_001040428,chr14:88385643-88438461,NHHW161152,U1,2.39001,5.11956,1.099,7.867,0.000,0.000,SPATA7
NM_001040431,chr17:42797617-42798725,NHHW161152,U1,68.1423,31.7336,-1.103,-16.481,0.000,0.000,COA3
NM_001040437,chr6:31834914-31839766,NHHW161152,U1,387.003,156.31,-1.308,-32.861,0.000,0.000,C6orf48
NM_001040443,chr13:49444292-49528991,NHHW161152,U1,16.2425,12.403,-0.389,-5.301,0.000,0.000,PHF11
NM_001040445,chr2:238426984-238452250,NHHW161152,U1,9.56128,5.02928,-0.927,-18.857,0.000,0.000,ASB1
NM_001040446,chr5:32227006-32313008,NHHW161152,U1,2.8782,4.36147,0.600,7.021,0.000,0.000,MTMR12
NM_001040450,chr15:58771191-58861899,NHHW161152,U1,2.60626,4.40764,0.758,11.604,0.000,0.000,FAM63B
NM_001040451,chr5:179550560-179610026,NHHW161152,U1,18.0212,13.7516,-0.390,-6.707,0.000,0.000,RUFY1
NM_001040454,chr3:48625722-48635493,NHHW161152,U1,14.8491,11.9321,-0.316,-3.683,0.000,0.000,SLC26A6
NM_001040456,chr7:75878998-75888926,NHHW161152,U1,49.821,14.5945,-1.771,-29.523,0.000,0.000,RHBDD2
NM_001040458,chr5:96662036-96814145,NHHW161152,U1,4.99853,10.4782,1.068,16.790,0.000,0.000,ERAP1
NM_001040610,chr15:82130219-82262763,NHHW161152,U1,6.47087,4.65286,-0.476,-5.770,0.000,0.000,EFL1
NM_001040613,chr8:73976141-73982783,NHHW161152,U1,7.96851,6.58381,-0.275,-2.954,0.001,0.001,TMEM70
NM_001040616,chr15:100569222-100602240,NHHW161152,U1,1.24606,2.46879,0.986,5.866,0.000,0.000,LINS1
NM_001040624,chr8:101686541-102124907,NHHW161152,U1,0.489075,6.08525,3.637,18.435,0.000,0.000,NCALD
NM_001040633,chr7:151556114-151879223,NHHW161152,U1,8.06419,12.4101,0.622,7.978,0.000,0.000,PRKAG2
NM_001040647,chr7:66114817-66154566,NHHW161152,U1,13.04,14.5482,0.158,2.566,0.001,0.002,CRCP
NM_001040649,chr2:264868-278282,NHHW161152,U1,47.0251,42.0653,-0.161,-3.347,0.000,0.000,ACP1
NM_001040661,chr7:5282929-5304073,NHHW161152,U1,3.03417,1.24514,-1.285,-8.299,0.000,0.000,SLC29A4
NM_001040662,chr14:50108631-50116579,NHHW161152,U1,2.80749,3.67061,0.387,2.562,0.003,0.005,VCPKMT
NM_001040664,chr19:10106222-10119923,NHHW161152,U1,17.5769,10.474,-0.747,-9.717,0.000,0.000,PPAN-P2RY11
NM_001040665,chr7:90211685-90237678,NHHW161152,U1,10.8687,2.99336,-1.860,-27.417,0.000,0.000,STEAP2
NM_001040667,chr16:67159987-67169945,NHHW161152,U1,9.36089,4.09348,-1.193,-11.068,0.000,0.000,HSF4
NM_001040668,chr19:49659568-49673916,NHHW161152,U1,18.9625,15.5756,-0.284,-4.097,0.000,0.000,BCL2L12
NM_001040694,chr11:62123972-62153163,NHHW161152,U1,7.2151,3.81167,-0.921,-11.872,0.000,0.000,INCENP
NM_001040697,chr11:18531402-18588746,NHHW161152,U1,3.7812,7.67104,1.021,8.150,0.000,0.000,UEVLD
NM_001040708,chr8:79764009-79767863,NHHW161152,U1,1.81285,0.135186,-3.745,-7.269,0.000,0.000,HEY1
NM_001040709,chr1:109466477-109482142,NHHW161152,U1,0.990368,3.82667,1.950,14.159,0.000,0.000,SYPL2
NM_001040710,chr2:24175042-24191698,NHHW161152,U1,0,0.328959,0.000,0.000,0.000,0.000,FAM228A
NM_001040715,chr16:67170496-67183980,NHHW161152,U1,3.71779,9.84411,1.405,16.409,0.000,0.000,KIAA0895L
NM_001040875,chr8:74350382-74367100,NHHW161152,U1,1.20031,1.5631,0.381,2.522,0.002,0.003,GDAP1
NM_001040876,chr4:144994574-145129524,NHHW161152,U1,9.15648,14.3348,0.647,11.250,0.000,0.000,ABCE1
NM_001042353,chr20:833696-846279,NHHW161152,U1,8.77552,1.78326,-2.299,-14.567,0.000,0.000,FAM110A
NM_001042355,chr16:50742049-50801935,NHHW161152,U1,8.99135,4.58521,-0.972,-19.552,0.000,0.000,CYLD
NM_001042357,chr10:46911395-47002320,NHHW161152,U1,0.0749586,0.331066,2.143,1.631,0.001,0.001,PTPN20
NM_001042368,chr9:133097719-133149220,NHHW161152,U1,10.7558,7.08263,-0.603,-9.476,0.000,0.000,RALGDS
NM_001042369,chr1:193012365-193091776,NHHW161152,U1,3.5032,4.30497,0.297,2.716,0.001,0.001,TROVE2
NM_001042371,chr16:2211601-2214821,NHHW161152,U1,10.1568,2.77446,-1.872,-20.452,0.000,0.000,PGP
NM_001042385,chr2:44275457-44361862,NHHW161152,U1,6.51804,16.3818,1.330,26.220,0.000,0.000,PREPL
NM_001042388,chr18:9546790-9614607,NHHW161152,U1,10.9219,18.4244,0.754,15.004,0.000,0.000,PPP4R1
NM_001042399,chr12:94308279-94459988,NHHW161152,U1,1.15507,2.53663,1.135,7.365,0.000,0.000,CEP83
NM_001042402,chr4:75910654-75941013,NHHW161152,U1,3.03711,8.2789,1.447,11.384,0.000,0.000,NAAA
NM_001042404,chr1:243124427-243255406,NHHW161152,U1,5.55566,9.90406,0.834,16.412,0.000,0.000,CEP170
NM_001042413,chr9:3824127-4300035,NHHW161152,U1,1.66372,0.934573,-0.832,-7.200,0.000,0.000,GLIS3
NM_001042414,chr13:19674751-19783019,NHHW161152,U1,15.7109,5.54412,-1.503,-17.258,0.000,0.000,PSPC1
NM_001042415,chr8:208344-247340,NHHW161152,U1,0.704512,1.55484,1.142,5.293,0.000,0.000,ZNF596
NM_001042417,chr10:68282659-68407294,NHHW161152,U1,2.83227,6.1967,1.130,12.197,0.000,0.000,RUFY2
NM_001042422,chr17:82228405-82239499,NHHW161152,U1,363.769,49.7707,-2.870,-68.476,0.000,0.000,SLC16A3
NM_001042424,chr4:1871395-1982207,NHHW161152,U1,9.66912,6.63951,-0.542,-10.539,0.000,0.000,WHSC1
NM_001042426,chr2:26786013-26794587,NHHW161152,U1,6.32002,2.21702,-1.511,-8.836,0.000,0.000,CENPA
NM_001042428,chr16:3110459-3120517,NHHW161152,U1,7.78872,3.77664,-1.044,-9.488,0.000,0.000,ZNF205
NM_001042437,chr2:85839147-85889034,NHHW161152,U1,0.514441,11.0914,4.430,19.174,0.000,0.000,ST3GAL5
NM_001042440,chr5:96662036-96814145,NHHW161152,U1,28.9972,75.4286,1.379,40.633,0.000,0.000,CAST
NM_001042454,chr16:31472154-31477960,NHHW161152,U1,69.8158,31.9987,-1.126,-21.974,0.000,0.000,TGFB1I1
NM_001042459,chr3:99816631-100178632,NHHW161152,U1,9.53142,12.6594,0.409,6.224,0.000,0.000,FILIP1L
NM_001042461,chr19:7680820-7682862,NHHW161152,U1,148.439,24.251,-2.614,-31.532,0.000,0.000,TRAPPC5
NM_001042463,chr11:644219-705028,NHHW161152,U1,13.844,5.31411,-1.381,-12.917,0.000,0.000,TMEM80
NM_001042465,chr10:71816282-71851375,NHHW161152,U1,535.108,562.385,0.072,3.074,0.000,0.000,PSAP
NM_001042467,chr2:237486409-237555318,NHHW161152,U1,19.4679,10.4041,-0.904,-17.751,0.000,0.000,MLPH
NM_001042469,chr7:56064223-56092996,NHHW161152,U1,85.3036,62.3401,-0.452,-10.857,0.000,0.000,SUMF2
NM_001042472,chr20:25248069-25390982,NHHW161152,U1,44.3761,16.5085,-1.427,-25.140,0.000,0.000,ABHD12
NM_001042473,chr10:27195213-27242139,NHHW161152,U1,6.01579,4.83144,-0.316,-4.236,0.000,0.000,ACBD5
NM_001042474,chr19:36182059-36238773,NHHW161152,U1,1.75054,1.35188,-0.373,-1.843,0.031,0.038,ZNF565
NM_001042475,chr6:118460771-118710075,NHHW161152,U1,0.746605,1.53203,1.037,7.869,0.000,0.000,CEP85L
NM_001042476,chr16:8852941-8869012,NHHW161152,U1,24.7984,13.0328,-0.928,-16.625,0.000,0.000,CARHSP1
NM_001042478,chr1:4655044-4783791,NHHW161152,U1,0.651719,0,0.000,0.000,0.000,0.000,AJAP1
NM_001042481,chr14:51454511-51730726,NHHW161152,U1,143.494,27.9778,-2.359,-77.126,0.000,0.000,FRMD6
NM_001042482,chr7:144451940-144836053,NHHW161152,U1,0.393761,1.56687,1.992,6.942,0.000,0.000,TPK1
NM_001042483,chr16:28537340-28539174,NHHW161152,U1,369.333,127.718,-1.532,-34.377,0.000,0.000,NUPR1
NM_001042486,chr20:36306322-36573275,NHHW161152,U1,37.3056,35.1711,-0.085,-2.151,0.001,0.001,DLGAP4
NM_001042490,chr5:69560222-69595228,NHHW161152,U1,2.37964,4.18649,0.815,5.429,0.000,0.000,GTF2H2C_2
NM_001042493,chr6:87282978-87342328,NHHW161152,U1,1.40252,1.82931,0.383,2.096,0.013,0.016,SMIM8
NM_001042494,chr15:34224996-34338064,NHHW161152,U1,2.39068,2.97437,0.315,4.092,0.000,0.000,SLC12A6
NM_001042510,chr8:101197037-101206064,NHHW161152,U1,12.9486,10.5101,-0.301,-4.459,0.000,0.000,ZNF706
NM_001042517,chr13:59665588-60163985,NHHW161152,U1,2.91006,3.59158,0.304,3.288,0.000,0.000,DIAPH3
NM_001042519,chr2:190137759-190203484,NHHW161152,U1,0.214265,0.585907,1.451,4.630,0.000,0.000,C2orf88
NM_001042522,chr19:38390199-38399883,NHHW161152,U1,1.10132,0.564843,-0.963,-5.493,0.000,0.000,SPRED3
NM_001042529,chr17:42562073-42566281,NHHW161152,U1,25.8645,15.5282,-0.736,-13.028,0.000,0.000,COASY
NM_001042533,chr3:97822039-97972451,NHHW161152,U1,3.88867,10.4111,1.421,20.927,0.000,0.000,MINA
NM_001042535,chr7:151085830-151144436,NHHW161152,U1,39.847,12.6062,-1.660,-33.793,0.000,0.000,AGAP3
NM_001042537,chrX:135985423-136047269,NHHW161152,U1,4.19,5.19632,0.311,4.112,0.000,0.000,SLC9A6
NM_001042539,chr16:29806095-29811183,NHHW161152,U1,63.5026,26.8525,-1.242,-30.134,0.000,0.000,MAZ
NM_001042540,chr3:196935401-196942593,NHHW161152,U1,33.0834,42.125,0.349,7.398,0.000,0.000,NCBP2
NM_001042544,chr19:40593165-40629820,NHHW161152,U1,23.6625,16.0725,-0.558,-12.395,0.000,0.000,LTBP4
NM_001042546,chr1:46635038-46668427,NHHW161152,U1,16.5824,26.952,0.701,11.148,0.000,0.000,ATPAF1
NM_001042548,chr2:36552260-36598189,NHHW161152,U1,44.4338,37.9826,-0.226,-4.508,0.000,0.000,FEZ2
NM_001042549,chr1:212726152-212791797,NHHW161152,U1,4.83904,15.7853,1.706,15.735,0.000,0.000,NSL1
NM_001042550,chr9:104094259-104141419,NHHW161152,U1,3.03605,4.82584,0.669,9.151,0.000,0.000,SMC2
NM_001042552,chr1:212791827-212816825,NHHW161152,U1,4.32044,5.1756,0.261,2.593,0.003,0.004,TATDN3
NM_001042555,chr12:69470348-69579791,NHHW161152,U1,2.48126,3.43442,0.469,5.758,0.000,0.000,FRS2
NM_001042559,chr11:10797045-10809035,NHHW161152,U1,123.972,270.739,1.127,33.719,0.000,0.000,EIF4G2
NM_001042572,chr15:92900320-93028007,NHHW161152,U1,9.20841,18.1827,0.982,20.780,0.000,0.000,CHD2
NM_001042573,chr17:79074936-79088603,NHHW161152,U1,7.02175,5.90158,-0.251,-4.026,0.000,0.000,ENGASE
NM_001042574,chr15:90529885-90717140,NHHW161152,U1,5.23282,5.95728,0.187,2.828,0.001,0.001,CRTC3
NM_001042576,chr20:17613677-17682283,NHHW161152,U1,114.505,101.526,-0.174,-5.933,0.000,0.000,RRBP1
NM_001042581,chr15:75598082-75626378,NHHW161152,U1,15.4466,19.5601,0.341,4.825,0.000,0.000,SNUPN
NM_001042589,chr9:35829224-35854847,NHHW161152,U1,7.71139,9.23202,0.260,3.401,0.000,0.000,TMEM8B
NM_001042594,chr7:124822385-125145233,NHHW161152,U1,1.74415,3.45829,0.988,8.683,0.000,0.000,POT1
NM_001042595,chr19:41354416-41384082,NHHW161152,U1,8.01389,5.14235,-0.640,-3.891,0.000,0.000,TMEM91
NM_001042601,chr3:180602129-180679495,NHHW161152,U1,7.56685,10.8055,0.514,7.909,0.000,0.000,TTC14
NM_001042603,chr12:280056-442640,NHHW161152,U1,3.18773,3.99994,0.327,5.237,0.000,0.000,KDM5A
NM_001042610,chr16:90004864-90047783,NHHW161152,U1,1.54333,0.396405,-1.961,-6.365,0.000,0.000,DBNDD1
NM_001042618,chr14:20343613-20357904,NHHW161152,U1,9.32827,7.98663,-0.224,-2.377,0.003,0.004,PARP2
NM_001042631,chr19:35995187-35996318,NHHW161152,U1,16.1071,5.62776,-1.517,-12.445,0.000,0.000,SDHAF1
NM_001042632,chr20:45833830-45857409,NHHW161152,U1,16.4476,32.553,0.985,21.326,0.000,0.000,SNX21
NM_001042635,chr14:23469688-23478193,NHHW161152,U1,16.0636,9.61439,-0.741,-7.105,0.000,0.000,NGDN
NM_001042646,chr3:42091253-42225890,NHHW161152,U1,18.6659,11.5087,-0.698,-15.816,0.000,0.000,TRAK1
NM_001042678,chr1:112701126-112707403,NHHW161152,U1,342.996,314.4,-0.126,-4.359,0.000,0.000,RHOC
NM_001042681,chr1:8352403-8817640,NHHW161152,U1,15.6474,13.9146,-0.169,-3.778,0.000,0.000,RERE
NM_001042683,chr6:145625303-145964097,NHHW161152,U1,0.808052,1.30692,0.694,5.464,0.000,0.000,SHPRH
NM_001042692,chr2:63121399-63607196,NHHW161152,U1,0.786258,1.0329,0.394,1.926,0.020,0.025,WDPCP
NM_001042697,chr17:15976560-16029409,NHHW161152,U1,6.98138,3.03116,-1.204,-9.682,0.000,0.000,ZSWIM7
NM_001042705,chr3:159069251-159897366,NHHW161152,U1,3.90879,1.8274,-1.097,-7.210,0.000,0.000,IQCJ
NM_001042717,chr7:90346664-90391455,NHHW161152,U1,1.28465,1.74636,0.443,4.248,0.000,0.000,GTPBP10
NM_001042724,chr19:44846135-44889228,NHHW161152,U1,61.0219,16.5433,-1.883,-37.372,0.000,0.000,NECTIN2
NM_001042734,chr4:109429962-109540459,NHHW161152,U1,6.24441,8.52707,0.449,7.252,0.000,0.000,SEC24B
NM_001042749,chrX:123959232-124102655,NHHW161152,U1,5.70805,9.84724,0.787,14.223,0.000,0.000,STAG2
NM_001042762,chr7:50444128-50450390,NHHW161152,U1,1.86795,2.31792,0.311,2.362,0.006,0.007,FIGNL1
NM_001043229,chr11:62662816-62673690,NHHW161152,U1,1.70465,1.18438,-0.525,-1.990,0.021,0.026,METTL12
NM_001043318,chr14:73715121-73787258,NHHW161152,U1,4.27888,5.2453,0.294,4.918,0.000,0.000,ELMSAN1
NM_001043351,chr1:154155303-154192135,NHHW161152,U1,109.794,155.703,0.504,14.192,0.000,0.000,TPM3
NM_001044305,chr6:70667770-70957085,NHHW161152,U1,6.26335,5.33451,-0.232,-2.742,0.001,0.001,SMAP1
NM_001044385,chr2:201620183-201643529,NHHW161152,U1,8.57767,5.38921,-0.671,-11.015,0.000,0.000,TMEM237
NM_001046,chr5:128083790-128189688,NHHW161152,U1,1.64459,2.43302,0.565,5.944,0.000,0.000,SLC12A2
NM_001047,chr5:6599238-6669562,NHHW161152,U1,4.46861,7.47142,0.742,7.359,0.000,0.000,SRD5A1
NM_001047160,chr10:5412550-5459056,NHHW161152,U1,3.6151,5.24165,0.536,6.206,0.000,0.000,NET1
NM_001047434,chr3:16257060-16264989,NHHW161152,U1,8.76593,11.4658,0.387,6.632,0.000,0.000,DPH3
NM_001048,chr3:187668905-187670413,NHHW161152,U1,3.88046,0,0.000,0.000,0.000,0.000,SST
NM_001048166,chr1:47250138-47314147,NHHW161152,U1,1.62405,1.16496,-0.479,-3.621,0.000,0.000,STIL
NM_001048194,chr1:28505942-28539196,NHHW161152,U1,19.7001,29.8185,0.598,12.254,0.000,0.000,RCC1
NM_001048200,chr11:33256671-33357022,NHHW161152,U1,3.76927,6.24887,0.729,12.357,0.000,0.000,HIPK3
NM_001048201,chr19:4903079-4962154,NHHW161152,U1,9.56516,5.42388,-0.818,-11.981,0.000,0.000,UHRF1
NM_001048209,chr11:131370475-132336822,NHHW161152,U1,7.14254,4.33045,-0.722,-8.490,0.000,0.000,NTM
NM_001048210,chr1:108876980-108963499,NHHW161152,U1,6.92432,8.95398,0.371,6.280,0.000,0.000,CLCC1
NM_001048212,chr16:2520361-2531408,NHHW161152,U1,24.1228,7.63767,-1.659,-17.165,0.000,0.000,CEMP1
NM_001048218,chr11:65525076-65558228,NHHW161152,U1,59.9075,46.5022,-0.365,-9.604,0.000,0.000,SCYL1
NM_001048221,chr20:45361936-45410610,NHHW161152,U1,14.5894,12.5606,-0.216,-2.947,0.000,0.000,DBNDD2
NM_001048241,chr19:9827879-9830121,NHHW161152,U1,1190.45,303.79,-1.970,-43.239,0.000,0.000,UBL5
NM_001048249,chr5:61157708-61232080,NHHW161152,U1,9.6306,14.6016,0.600,8.890,0.000,0.000,SMIM15
NM_001048265,chr9:135495179-135499915,NHHW161152,U1,4.44447,5.9131,0.412,1.879,0.029,0.035,C9orf116
NM_001049,chr14:38207998-38213063,NHHW161152,U1,2.63114,4.50125,0.775,8.757,0.000,0.000,SSTR1
NM_001055,chr16:28605586-28623586,NHHW161152,U1,0.469665,0.10466,-2.166,-2.291,0.014,0.018,SULT1A1
